"<strong>Aufgeschossen</strong> <br><br> <span style='font-size:75%'>aufschießen (intransitive verb) <br>• <span class=""grammatical_construction"">aufgeschossen [sein]</span><br>• <strong class=""headword"">aufschießen</strong> <span class=""collocator"">Jugendlicher</span><br>• <strong class=""headword"">aufschießen</strong><br>• <span class=""grammatical_construction"">[aus <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""dative"">dat</acronym></span>] <strong class=""tilde"">aufschießen
</strong>               </span></span>"	"Open-minded<br><br> <span style='font-size:75%'>Automated translations:<br>• to shoot up <span class=""style""><acronym title=""informal"">inf</acronym></span><br>• to shoot up<br>• to leap  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> shoot]</span>  up [out of <acronym title=""something"">sth</acronym>]<br>• [to be] lanky<br>• to leap up</span>"
"<strong>gesellig</strong> <br><br> <span style='font-size:75%'>gesellig (adjective and adverb) <br>• <span class=""full_collocation"">ein <strong class=""tilde"">geselliger</strong> Abend</span><br>• <strong class=""headword"">gesellig</strong><br>• <span class=""full_collocation"">ein <strong class=""tilde"">geselliges</strong> Beisammensein</span> <span class=""full_collocation"">[<span class=""or""><acronym title=""oder"">o.</acronym></span> eine  <strong class=""tilde"">gesellige</strong> Runde]</span></span>"	sociable<br><br> <span style='font-size:75%'>Automated translations:<br>• sociable<br>• a convivial evening<br>• a friendly get-together<br>• gregarious</span>
<strong>angebunden</strong> <br><br> <span style='font-size:75%'>angebunden (verb) <br>• </span>	connected<br><br> <span style='font-size:75%'>Automated translations:<br>• </span>
"<strong>Überraschung</strong> <br><br> <span style='font-size:75%'>Überraschung (noun) <br>• <span class=""full_collocation"">eine <strong class=""tilde"">Überraschung</strong> für <acronym title=""jemanden"">jdn</acronym> kaufen</span><br>• <strong class=""headword"">Überraschung</strong><br>• <span class=""grammatical_construction"">[für <acronym title=""jemanden"">jdn</acronym>] eine <strong class=""tilde"">Überraschung</strong> sein</span><br>• <span class=""example"">was für eine <strong class=""tilde"">Überraschung!</strong></span>, <span class=""example"">ist das eine  <strong class=""tilde"">Überraschung!</strong></span> <span class=""style""><acronym title=""informal"">inf</acronym></span><br>• <span class=""full_collocation"">voller <strong class=""tilde"">Überraschung
</strong>            </span><br>• <span class=""full_collocation"">zu <acronym title=""jemandes"">jds</acronym> [größter] <strong class=""tilde"">Überraschung
</strong>            </span><br>• <strong class=""headword"">Überraschung</strong> <span class=""sense"">(stärker)</span></span>"	"Surprise<br><br> <span style='font-size:75%'>Automated translations:<br>• astonishment <span class=""info"">no <acronym title=""plural"">pl</acronym></span><br>• completely surprised<br>• surprise <span class=""info"">no <acronym title=""plural"">pl</acronym></span><br>• surprise<br>• what a surprise!<br>• [much] to <acronym title=""somebody's"">sb's</acronym> surprise<br>• to come as a surprise [to <acronym title=""somebody"">sb</acronym>]<br>• to <acronym title=""somebody's"">sb's</acronym> [great] surprise<br>• to buy something as a surprise for <acronym title=""somebody"">sb</acronym><br>• in complete surprise</span>"
"<strong>reagieren</strong> <br><br> <span style='font-size:75%'>reagieren (intransitive verb) <br>• <span class=""grammatical_construction"">[auf <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""accusative"">acc</acronym></span>] <strong class=""tilde"">reagieren
</strong>            </span><br>• <span class=""full_collocation"">
               <strong class=""tilde"">heftig</strong> reagieren</span><br>• <span class=""full_collocation"">empfindlich/sauer [auf <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""accusative"">acc</acronym></span>] <strong class=""tilde"">reagieren
</strong>            </span><br>• <span class=""grammatical_construction"">[mit <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""dative"">dat</acronym></span>] <strong class=""tilde"">reagieren
</strong>            </span><br>• <span class=""example"">ich habe ihn um eine Antwort gebeten, aber er hat noch nicht reagiert</span></span>"	"react<br><br> <span style='font-size:75%'>Automated translations:<br>• to react [to <acronym title=""something"">sth</acronym>]<br>• to react brisk<br>• to react [with <acronym title=""something"">sth</acronym>]<br>• to be sensitive [to <acronym title=""something"">sth</acronym>]/peeved [at <acronym title=""something"">sth</acronym>]<br>• I have asked him for an answer but he hasn&#39;t come back to me yet</span>"
"<strong>jemanden</strong> <br><br> <span style='font-size:75%'>jemand (pronoun) <br>• <strong class=""headword"">jemand</strong><br>• <span class=""example"">ist da <strong class=""tilde"">jemand?</strong></span><br>• <strong class=""headword"">jemand</strong> <span class=""sense"">(bei Fragen, Negation etc.)</span><br>• <span class=""full_collocation"">
                  <strong class=""tilde"">jemand</strong> andere[r, s]</span> <span class=""full_collocation"">[<span class=""or""><acronym title=""oder"">o.</acronym></span> anders]</span><br>• <span class=""example"">da ist <strong class=""tilde"">jemand</strong> für dich an der Tür</span></span>"	"Someone<br><br> <span style='font-size:75%'>Automated translations:<br>• someone<br>• anyone<br>• is anyone there?<br>• somebody<br>• anybody<br>• somebody  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> someone]</span>  else<br>• there&#39;s somebody at the door for you</span>"
ankommen auf	Depends on
abhängen von	Depends on
"<strong>trauen</strong> <br><br> <span style='font-size:75%'>trauen (transitive verb) <br>• <span class=""grammatical_construction""><acronym title=""jemanden"">jdn</acronym> <strong class=""tilde"">trauen
</strong>               </span><br>• <span class=""grammatical_construction"">sich <span class=""case""><acronym title=""accusative"">acc</acronym></span> 
                  <strong class=""tilde"">trauen</strong> lassen</span></span>"	"to dare<br><br> <span style='font-size:75%'>Automated translations:<br>• to marry <acronym title=""somebody"">sb</acronym><br>• to join <acronym title=""somebody"">sb</acronym> in marriage<br>• to get married<br>• to marry</span>"
"<strong>Stimmung</strong> <br><br> <span style='font-size:75%'>Stimmung (noun) <br>• <strong class=""headword"">Stimmung</strong><br>• <span class=""full_collocation"">
               <strong class=""tilde"">Stimmung</strong> für/gegen <acronym title=""jemanden"">jdn</acronym>/<acronym title=""etwas"">etw</acronym> machen</span><br>• <span class=""full_collocation""><acronym title=""jemanden"">jdn</acronym> in <strong class=""tilde"">Stimmung</strong> 
               <span class=""case""><acronym title=""accusative"">acc</acronym></span> bringen</span><br>• <span class=""grammatical_construction"">in der <strong class=""tilde"">Stimmung</strong> sein, <acronym title=""etwas"">etw</acronym> zu tun</span><br>• <span class=""full_collocation"">eine geladene <strong class=""tilde"">Stimmung
</strong>            </span><br>• <span class=""grammatical_construction"">in der <strong class=""tilde"">Stimmung</strong> [zu <acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""dative"">dat</acronym></span>] sein</span> <span class=""style""><acronym title=""informal"">inf</acronym></span><br>• <span class=""full_collocation"">in <strong class=""tilde"">Stimmung</strong> kommen</span> <span class=""style""><acronym title=""informal"">inf</acronym></span></span>"	"mood<br><br> <span style='font-size:75%'>Automated translations:<br>• to get in the [right] mood<br>• atmosphere<br>• atmosphere <span class=""info"">no <acronym title=""plural"">pl</acronym></span><br>• to be in the mood for doing <acronym title=""something"">sth</acronym><br>• to get  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> put]</span>  <acronym title=""somebody"">sb</acronym> in a good/the right mood<br>• to be in the mood [for <acronym title=""something"">sth</acronym>]<br>• public opinion <span class=""info"">no <acronym title=""article"">art</acronym>, no <acronym title=""plural"">pl</acronym></span><br>• to stir up [public] opinion for/against <acronym title=""somebody"">sb</acronym>/<acronym title=""something"">sth</acronym><br>• mood<br>• ambience <span class=""info"">no <acronym title=""plural"">pl</acronym></span> <span class=""style""><acronym title=""literary"">liter</acronym></span><br>• a tense  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> charged]</span>  atmosphere<br>• to liven up</span>"
