"<strong>Worum</strong> <br><br> <span style='font-size:75%'>worum (adverb) <br>• <span class=""example"">
               <strong class=""tilde"">worum</strong> handelt es sich?</span><br>• <span class=""example"">alles, <strong class=""tilde"">worum</strong> du mich bittest, sei dir gewährt</span> <span class=""style""><acronym title=""formal language"">form</acronym></span><br>• <span class=""example"">
               <strong class=""tilde"">worum</strong> ging es eigentlich bei eurem Streit?</span><br>• <span class=""example"">
               <strong class=""tilde"">worum</strong> hatte sich der Schal gewickelt?</span><br>• <span class=""example"">das Bein, <strong class=""tilde"">worum</strong> der Verband gewickelt ist, ist viel dünner</span><br>• <strong class=""headword"">worum</strong></span>"	what about<br><br> <span style='font-size:75%'>Automated translations:<br>• what was your fight all about?<br>• around<br>• all that you ask of me will be granted<br>• what ... about<br>• what is this about?<br>• the leg the bandage is around is much thinner<br>• what ... around<br>• what had the scarf wrapped itself around?</span>
"<strong>Voraussichtlich</strong> <br><br> <span style='font-size:75%'>voraussichtlich (adjective and adverb) <br>• <span class=""example"">wir bedauern die <strong class=""tilde"">voraussichtliche</strong> Verspätung des Zuges</span><br>• <strong class=""headword"">voraussichtlich</strong><br>• <span class=""full_collocation"">
                  <strong class=""tilde"">voraussichtliche</strong> Ankunft</span></span>"	probably/expected/likely<br><br> <span style='font-size:75%'>Automated translations:<br>• we apologize for the expected delay to the train<br>• expected<br>• expected arrival</span>
"<strong>Versicherung</strong> <br><br> <span style='font-size:75%'>Versicherung (noun) <br>• <strong class=""headword"">Versicherung</strong><br>• <strong class=""headword"">Versicherung</strong> <span class=""sense"">(Lebensversicherung <acronym title=""auch"">a.</acronym>)</span><br>• <strong class=""headword"">Versicherung</strong> <span class=""sense"">(Versicherungsvertrag)</span></span>"	"insurance<br><br> <span style='font-size:75%'>Automated translations:<br>• insurance company<br>• insurance policy<br>• premium<br>• assurance <span class=""info"">no <acronym title=""plural"">pl</acronym></span> <span class=""region""><acronym title=""British English"" class=""Brit"">Brit</acronym></span><br>• insurance <span class=""info"">no <acronym title=""article"">art</acronym>, no <acronym title=""plural"">pl</acronym></span><br>• insurance <span class=""info"">no <acronym title=""plural"">pl</acronym></span><br>• insuring <span class=""info"">no <acronym title=""article"">art</acronym>, no <acronym title=""plural"">pl</acronym></span></span>"
"<strong>wenden, Akk.</strong> <br><br> <span style='font-size:75%'>wenden (transitive verb) <br>• <span class=""example"">wende den Blick nicht vor der Straße</span><br>• <span class=""full_collocation""><acronym title=""etwas"">etw</acronym> in Mehl <strong class=""tilde"">wenden
</strong>               </span><br>• <span class=""grammatical_construction""><acronym title=""etwas"">etw</acronym> <strong class=""tilde"">wenden
</strong>               </span> <span class=""collocator"">Pfannkuchen</span><br>• <span class=""idiom_proverb"">wie man es auch wendet ...</span><br>• <span class=""grammatical_construction""><acronym title=""etwas"">etw</acronym> <strong class=""tilde"">wenden
</strong>               </span> <span class=""collocator"">Braten</span><br>• <span class=""full_collocation""><strong class=""tilde"">„wenden</strong> verboten”</span><br>• <span class=""full_collocation"">den Blick von <acronym title=""jemandem"">jdm</acronym>/<acronym title=""etwas"">etw</acronym> nicht <strong class=""tilde"">wenden</strong> können</span><br>• <span class=""idiom_proverb"">man kann es <strong class=""tilde"">wenden</strong>, wie man will ...</span><br>• <span class=""full_collocation"">den Blick irgendwohin <strong class=""tilde"">wenden
</strong>               </span><br>• <span class=""full_collocation"">den Kopf <strong class=""tilde"">wenden
</strong>               </span><br>• <span class=""example"">bitte <strong class=""tilde"">wenden!</strong></span><br>• <span class=""grammatical_construction""><acronym title=""etwas"">etw</acronym> <strong class=""tilde"">wenden
</strong>               </span> <span class=""collocator"">Blatt, Buchseite</span></span>"	"to turn to something<br><br> <span style='font-size:75%'>Automated translations:<br>• to turn over <acronym title=""something"">sth</acronym> <span class=""info""><acronym title=""separable"">sep</acronym></span><br>• to flip over <acronym title=""something"">sth</acronym> <span class=""info""><acronym title=""separable"">sep</acronym></span><br>• to look at <acronym title=""something"">sth</acronym><br>• “no turning”<br>• to turn one&#39;s head<br>• keep your eyes on the road<br>• please turn over<br>• whichever way one looks  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> 
                     <span class=""style""><acronym title=""informal"">inf</acronym></span> you look]</span>  at it<br>• to dredge <acronym title=""something"">sth</acronym> in flour<br>• to not be able to take one&#39;s eyes off [of] <acronym title=""somebody"">sb</acronym>/<acronym title=""something"">sth</acronym></span>"
"<strong>erfüllen</strong> <br><br> <span style='font-size:75%'>erfüllen (transitive verb) <br>• <span class=""example"">es erfüllt mich mit Genugtuung, dass ...</span><br>• <span class=""example"">erfülltes Leben</span><br>• <span class=""example"">es erfüllt mich mit Stolz, zu diesem Unternehmen zu gehören</span><br>• <span class=""example"">mein altes Auto erfüllt seinen Zweck</span><br>• <span class=""grammatical_construction""><acronym title=""etwas"">etw</acronym> <strong class=""tilde"">erfüllen
</strong>               </span><br>• <span class=""example"">das Giftgas erfüllte das ganze Gebäude</span><br>• <span class=""example"">von Ekel erfüllt wandte sie sich ab</span><br>• <span class=""grammatical_construction""><acronym title=""jemanden"">jdn</acronym> <strong class=""tilde"">erfüllen
</strong>               </span><br>• <span class=""example"">welche Funktion erfüllt sie im Betrieb?</span></span>"	"to fulfill<br><br> <span style='font-size:75%'>Automated translations:<br>• the poisonous gas filled the whole building<br>• fulfilled life<br>• I am quite satisfied that ...<br>• filled with disgust she turned away<br>• to fulfil  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> 
                     <span class=""region""><acronym title=""American English"" class=""Am"">Am</acronym> <acronym title=""gewöhnlich"">usu</acronym></span> -ll]</span>  
                   <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> carry out]</span>  <acronym title=""something"">sth</acronym><br>• my old car serves its purpose<br>• to fill <acronym title=""something"">sth</acronym><br>• what is her function in the company?<br>• to come over <acronym title=""somebody"">sb</acronym><br>• I am proud to be part of this company</span>"
"<strong>genügen</strong> <br><br> <span style='font-size:75%'>genügen (intransitive verb) <br>• <span class=""grammatical_construction"">für <acronym title=""jemanden"">jdn</acronym> <strong class=""tilde"">genügen
</strong>            </span><br>• <span class=""grammatical_construction""><acronym title=""etwas"">etw</acronym> <span class=""case""><acronym title=""dative"">dat</acronym></span> 
               <strong class=""tilde"">genügen
</strong>            </span><br>• <span class=""grammatical_construction"">[<acronym title=""jemandem"">jdm</acronym>] <strong class=""tilde"">genügen
</strong>            </span></span>"	"to be enough<br><br> <span style='font-size:75%'>Automated translations:<br>• to be enough for <acronym title=""somebody"">sb</acronym><br>• to fulfil  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> 
                  <span class=""region""><acronym title=""American English"" class=""Am"">Am</acronym> <acronym title=""gewöhnlich"">usu</acronym></span> -ll]</span>  <acronym title=""something"">sth</acronym><br>• to be enough  <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> sufficient]</span>  [for <acronym title=""somebody"">sb</acronym>]</span>"
niedriges/hohes Einkommen	low/high income
"<strong>Tätigkeit</strong> <br><br> <span style='font-size:75%'>Tätigkeit (noun) <br>• <span class=""full_collocation"">berufliche/geschäftliche <strong class=""tilde"">Tätigkeit
</strong>            </span><br>• <span class=""full_collocation"">eine <strong class=""tilde"">Tätigkeit</strong> ausüben</span><br>• <span class=""full_collocation"">gewerbliche <strong class=""tilde"">Tätigkeit
</strong>            </span><br>• <span class=""full_collocation"">freiberufliche <strong class=""tilde"">Tätigkeit
</strong>            </span><br>• <span class=""full_collocation"">in <strong class=""tilde"">Tätigkeit</strong> treten</span> <span class=""collocator"">Alarmanlage, Überwachungskamera</span><br>• <span class=""full_collocation"">in <strong class=""tilde"">Tätigkeit</strong> treten</span> <span class=""collocator"">Vulkan</span><br>• <span class=""full_collocation"">außer <strong class=""tilde"">Tätigkeit</strong> gesetzt</span><br>• <span class=""example"">das ist eine recht gut bezahlte <strong class=""tilde"">Tätigkeit
</strong>            </span><br>• <span class=""full_collocation"">in <strong class=""tilde"">Tätigkeit</strong> treten</span><br>• <span class=""full_collocation"">industrielle <strong class=""tilde"">Tätigkeit
</strong>            </span><br>• <span class=""full_collocation"">in <strong class=""tilde"">Tätigkeit</strong> sein</span><br>• <span class=""full_collocation"">einer geregelten <strong class=""tilde"">Tätigkeit</strong> nachgehen</span><br>• <span class=""full_collocation"">bisherige <strong class=""tilde"">Tätigkeit
</strong>            </span><br>• <strong class=""headword"">Tätigkeit</strong></span>"	"Activity<br><br> <span style='font-size:75%'>Automated translations:<br>• professional occupation/business activity<br>• previous career<br>• activity<br>• freelance work<br>• pursuit of a trade<br>• to practise a profession<br>• to have a regular occupation<br>• to be operating <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> running]</span><br>• to intervene<br>• that&#39;s a really well paid occupation<br>• industrial employment<br>• to come into operation<br>• occupation<br>• commercial activity<br>• job<br>• put out of action<br>• to become active</span>"
"<strong>Sünde</strong> <br><br> <span style='font-size:75%'>Sünde (noun) <br>• <span class=""full_collocation"">eine <strong class=""tilde"">Sünde</strong> begehen</span><br>• <span class=""full_collocation"">es ist eine <strong class=""tilde"">Sünde
</strong>            </span> <span class=""style""><acronym title=""informal"">inf</acronym></span><br>• <strong class=""headword"">Sünde</strong><br>• <span class=""full_collocation"">es ist eine <strong class=""tilde"">Sünde</strong> und Schande</span> <span class=""style""><acronym title=""informal"">inf</acronym></span></span>"	"sin<br><br> <span style='font-size:75%'>Automated translations:<br>• sin<br>• it&#39;s a crying shame<br>• error of judgement<br>• to commit a sin<br>• it&#39;s sinful <span class=""target"">[<span class=""or""><acronym title=""or"">or</acronym></span> a sin]</span> <span class=""style""><acronym title=""informal"">inf</acronym></span><br>• to sin<br>• mistake</span>"
"<strong>sinnvolle</strong> <br><br> <span style='font-size:75%'>sinnvoll (adjective and adverb) <br>• <span class=""example"">wenn ich etwas <strong class=""tilde"">Sinnvolles</strong> tun kann, sag Bescheid</span><br>• <strong class=""headword"">sinnvoll</strong><br>• <span class=""full_collocation"">
                  <strong class=""tilde"">sinnvoll</strong> sein</span></span>"	meaningful/fulfilling<br><br> <span style='font-size:75%'>Automated translations:<br>• to make sense<br>• just let me know if I can be of any use<br>• meaningful<br>• practical<br>• coherent<br>• to be a good idea<br>• appropriate</span>
